Date,Open,High,Low,Close,Adj Close,Volume
9/9/1993,0.238839,0.241071,0.232143,0.232143,0.192241,149531200
9/10/1993,0.234375,0.234375,0.226563,0.234375,0.194089,134489600
9/13/1993,0.234375,0.236607,0.220982,0.225446,0.186695,255785600
9/14/1993,0.216518,0.223214,0.214286,0.216518,0.179301,276640000
9/15/1993,0.21875,0.223214,0.209821,0.21875,0.18115,257723200
9/16/1993,0.216518,0.223214,0.216518,0.220982,0.182998,85960000
9/17/1993,0.217634,0.227679,0.216518,0.225446,0.186695,172032000
9/20/1993,0.225446,0.227679,0.220982,0.222098,0.183922,111036800
9/21/1993,0.220982,0.225446,0.21317,0.21875,0.18115,146496000
9/22/1993,0.216518,0.227679,0.216518,0.227679,0.188544,110488000
9/23/1993,0.227679,0.227679,0.21875,0.220982,0.182998,130950400
9/24/1993,0.223214,0.225446,0.21875,0.223214,0.184846,76574400
9/27/1993,0.223214,0.225446,0.216518,0.220982,0.182998,113176000
9/28/1993,0.220982,0.223214,0.216518,0.220982,0.182998,94550400
9/29/1993,0.216518,0.222098,0.212054,0.21317,0.176529,236745600
9/30/1993,0.214286,0.214286,0.205357,0.208705,0.172831,274904000
10/1/1993,0.203125,0.205357,0.200893,0.203125,0.16821,335988800
10/4/1993,0.202009,0.205357,0.196429,0.203125,0.16821,192841600
10/5/1993,0.205357,0.214286,0.205357,0.209821,0.173756,176310400
10/6/1993,0.212054,0.214286,0.208705,0.210938,0.174681,175280000
10/7/1993,0.209821,0.212054,0.203125,0.205357,0.170059,134904000
10/8/1993,0.207589,0.207589,0.198661,0.202009,0.167286,139406400
10/11/1993,0.203125,0.214286,0.203125,0.212054,0.175605,161145600
10/12/1993,0.214286,0.223214,0.212054,0.214286,0.177453,306342400
10/13/1993,0.216518,0.216518,0.209821,0.214286,0.177453,177004800
10/14/1993,0.214286,0.21875,0.209821,0.212054,0.175605,160686400
10/15/1993,0.247768,0.254464,0.238839,0.252232,0.208877,955248000
10/18/1993,0.25,0.256696,0.247768,0.253348,0.209801,332998400
10/19/1993,0.252232,0.254464,0.243304,0.247768,0.20518,213572800
10/20/1993,0.25,0.252232,0.243304,0.247768,0.20518,138409600
10/21/1993,0.245536,0.279018,0.243304,0.270089,0.223664,627110400
10/22/1993,0.272321,0.28125,0.265625,0.270089,0.223664,396076800
10/25/1993,0.270089,0.272321,0.264509,0.267857,0.221816,219128000
10/26/1993,0.265625,0.267857,0.258929,0.265625,0.219968,222476800
10/27/1993,0.267857,0.287946,0.265625,0.283482,0.234755,459065600
10/28/1993,0.283482,0.287946,0.276786,0.276786,0.22921,244462400
10/29/1993,0.276786,0.283482,0.272321,0.274554,0.227362,136864000
11/1/1993,0.274554,0.28125,0.270089,0.28125,0.232907,105974400
11/2/1993,0.279018,0.294643,0.276786,0.292411,0.242149,224246400
11/3/1993,0.294643,0.294643,0.276786,0.282366,0.233831,176960000
11/4/1993,0.28125,0.287946,0.274554,0.287946,0.238452,185371200
11/5/1993,0.284598,0.287946,0.274554,0.284598,0.235679,378033600
11/8/1993,0.285714,0.28683,0.272321,0.274554,0.227362,166992000
11/9/1993,0.276786,0.279018,0.265625,0.268973,0.22274,171248000
11/10/1993,0.270089,0.274554,0.267857,0.274554,0.227362,76977600
11/11/1993,0.274554,0.285714,0.272321,0.280134,0.231983,142430400
11/12/1993,0.28125,0.285714,0.272321,0.283482,0.234755,143662400
11/15/1993,0.28125,0.292411,0.28125,0.285714,0.236604,157102400
11/16/1993,0.285714,0.305804,0.283482,0.303571,0.251391,303083200
11/17/1993,0.303571,0.3125,0.292411,0.299107,0.247694,302624000
11/18/1993,0.299107,0.301339,0.294643,0.299107,0.247694,114408000
11/19/1993,0.294643,0.299107,0.290179,0.294643,0.244875,122964800
11/22/1993,0.292411,0.294643,0.287946,0.290179,0.241165,150606400
11/23/1993,0.290179,0.294643,0.279018,0.294643,0.244875,186166400
11/24/1993,0.292411,0.299107,0.291295,0.294643,0.244875,90440000
11/26/1993,0.292411,0.294643,0.287946,0.291295,0.242092,43444800
11/29/1993,0.287946,0.290179,0.28125,0.283482,0.235599,96712000
11/30/1993,0.283482,0.291295,0.28125,0.28125,0.233744,112660800
12/1/1993,0.285714,0.287946,0.279018,0.28125,0.233744,111216000
12/2/1993,0.283482,0.285714,0.276786,0.283482,0.235599,100654400
12/3/1993,0.283482,0.285714,0.276786,0.28125,0.233744,120467200
12/6/1993,0.28125,0.290179,0.279018,0.287946,0.239309,156979200
12/7/1993,0.285714,0.287946,0.28125,0.287946,0.239309,63851200
12/8/1993,0.285714,0.287946,0.28125,0.284598,0.236526,39592000
12/9/1993,0.283482,0.285714,0.265625,0.267857,0.222613,182761600
12/10/1993,0.270089,0.272321,0.247768,0.252232,0.209627,497257600
12/13/1993,0.252232,0.263393,0.247768,0.263393,0.218903,244328000
12/14/1993,0.261161,0.265625,0.258929,0.260045,0.216121,293664000
12/15/1993,0.258929,0.265625,0.258929,0.265625,0.220758,123883200
12/16/1993,0.263393,0.265625,0.258929,0.262277,0.217975,126369600
12/17/1993,0.263393,0.265625,0.260045,0.263393,0.218903,145152000
12/20/1993,0.261161,0.265625,0.252232,0.254464,0.211482,189033600
12/21/1993,0.254464,0.256696,0.243304,0.245536,0.204062,251126400
12/22/1993,0.243304,0.254464,0.241071,0.25,0.207772,181372800
12/23/1993,0.243304,0.243304,0.236607,0.243304,0.202207,226956800
12/27/1993,0.247768,0.256696,0.243304,0.254464,0.211482,159936000
12/28/1993,0.256696,0.263393,0.254464,0.260045,0.216121,159499200
12/29/1993,0.261161,0.261161,0.254464,0.254464,0.211482,107352000
12/30/1993,0.254464,0.270089,0.254464,0.265625,0.220758,314552000
12/31/1993,0.265625,0.270089,0.261161,0.261161,0.217048,160966400
1/3/1994,0.263393,0.267857,0.258929,0.266741,0.221686,181529600
1/4/1994,0.270089,0.28125,0.267857,0.28125,0.233744,285174400
1/5/1994,0.283482,0.302455,0.283482,0.301339,0.250439,612136000
1/6/1994,0.301339,0.303571,0.290179,0.292411,0.24302,366508800
1/7/1994,0.285714,0.296875,0.279018,0.295759,0.245802,298793600
1/10/1994,0.294643,0.302455,0.292411,0.300223,0.249512,201588800
1/11/1994,0.299107,0.301339,0.283482,0.284598,0.236526,355398400
1/12/1994,0.287946,0.287946,0.272321,0.272321,0.226323,439118400
1/13/1994,0.267857,0.274554,0.265625,0.273438,0.227251,531596800
1/14/1994,0.274554,0.283482,0.272321,0.276786,0.230034,214513600
1/17/1994,0.276786,0.28125,0.267857,0.271205,0.225395,145712000
1/18/1994,0.270089,0.270089,0.258929,0.262277,0.217975,362801600
1/19/1994,0.261161,0.265625,0.256696,0.261161,0.217048,281590400
1/20/1994,0.263393,0.274554,0.263393,0.266741,0.221686,268083200
1/21/1994,0.296875,0.299107,0.287946,0.297991,0.247657,980134400
1/24/1994,0.296875,0.314732,0.296875,0.3125,0.259715,692148800
1/25/1994,0.310268,0.3125,0.296875,0.302455,0.251367,442332800
1/26/1994,0.301339,0.303571,0.296875,0.299107,0.248585,165804800
1/27/1994,0.299107,0.305804,0.294643,0.304688,0.253223,132249600
1/28/1994,0.305804,0.310268,0.301339,0.303571,0.252295,136438400
1/31/1994,0.299107,0.301339,0.292411,0.292411,0.24302,238380800
2/1/1994,0.294643,0.299107,0.287946,0.296875,0.246729,156721600
2/2/1994,0.296875,0.296875,0.290179,0.294643,0.244875,146451200
2/3/1994,0.294643,0.300223,0.290179,0.299107,0.248585,137995200
2/4/1994,0.299107,0.3125,0.296875,0.299107,0.248585,354009600
2/7/1994,0.299107,0.331473,0.299107,0.325893,0.271819,725446400
2/8/1994,0.321429,0.325893,0.314732,0.319196,0.266234,285387200
2/9/1994,0.319196,0.325893,0.314732,0.323661,0.269958,186984000
2/10/1994,0.323661,0.334821,0.321429,0.325893,0.271819,302030400
2/11/1994,0.323661,0.334821,0.323661,0.330357,0.275543,164248000
2/14/1994,0.330357,0.339286,0.328125,0.330357,0.275543,245548800
2/15/1994,0.328125,0.334821,0.323661,0.331473,0.276473,129774400
2/16/1994,0.334821,0.334821,0.328125,0.328125,0.273681,122024000
2/17/1994,0.332589,0.33817,0.323661,0.330357,0.275543,145152000
2/18/1994,0.325893,0.330357,0.323661,0.323661,0.269958,149072000
2/22/1994,0.323661,0.334821,0.319196,0.332589,0.277404,214569600
2/23/1994,0.332589,0.341518,0.330357,0.332589,0.277404,260534400
2/24/1994,0.330357,0.332589,0.323661,0.327009,0.27275,197859200
2/25/1994,0.330357,0.332589,0.316964,0.321429,0.268096,236824000
2/28/1994,0.323661,0.330357,0.321429,0.325893,0.271819,123827200
3/1/1994,0.328125,0.328125,0.319196,0.323661,0.269958,211870400
3/2/1994,0.314732,0.323661,0.310268,0.31808,0.265303,294145600
3/3/1994,0.319196,0.323661,0.316964,0.319196,0.266234,188473600
3/4/1994,0.321429,0.334821,0.319196,0.328125,0.273681,226844800
3/7/1994,0.330357,0.340402,0.328125,0.33817,0.282059,310396800
3/8/1994,0.339286,0.339286,0.328125,0.330357,0.275543,186054400
3/9/1994,0.327009,0.334821,0.321429,0.334821,0.279266,248539200
3/10/1994,0.332589,0.335938,0.328125,0.332589,0.277404,143763200
3/11/1994,0.330357,0.337054,0.328125,0.332589,0.277404,161840000
3/14/1994,0.34375,0.34375,0.337054,0.340402,0.283921,441705600
3/15/1994,0.341518,0.341518,0.332589,0.335938,0.280198,204545600
3/16/1994,0.334821,0.337054,0.325893,0.328125,0.273681,147168000
3/17/1994,0.328125,0.330357,0.323661,0.325893,0.271819,156228800
3/18/1994,0.328125,0.328125,0.319196,0.324777,0.270889,223675200
3/21/1994,0.324777,0.325893,0.314732,0.316964,0.264372,246512000
3/22/1994,0.314732,0.316964,0.308036,0.3125,0.260649,242827200
3/23/1994,0.314732,0.316964,0.305804,0.313616,0.261579,216686400
3/24/1994,0.313616,0.314732,0.303571,0.309152,0.257856,188092800
3/25/1994,0.310268,0.310268,0.292411,0.292411,0.243893,343638400
3/28/1994,0.294643,0.303571,0.292411,0.296875,0.247616,282576000
3/29/1994,0.296875,0.301339,0.287946,0.292411,0.243893,213516800
3/30/1994,0.290179,0.296875,0.283482,0.290179,0.242031,169825600
3/31/1994,0.290179,0.299107,0.28125,0.296875,0.247616,209059200
4/4/1994,0.287946,0.296875,0.283482,0.296875,0.247616,168302400
4/5/1994,0.301339,0.305804,0.299107,0.299107,0.249478,97899200
4/6/1994,0.303571,0.303571,0.292411,0.299107,0.249478,129091200
4/7/1994,0.299107,0.301339,0.292411,0.297991,0.248547,77369600
4/8/1994,0.301339,0.303571,0.296875,0.299107,0.249478,176848000
4/11/1994,0.299107,0.299107,0.290179,0.299107,0.249478,106825600
4/12/1994,0.297991,0.297991,0.283482,0.285714,0.238307,136830400
4/13/1994,0.287946,0.290179,0.279018,0.283482,0.236445,233139200
4/14/1994,0.272321,0.283482,0.267857,0.28125,0.234584,221995200
4/15/1994,0.279018,0.28125,0.267857,0.270089,0.225275,188350400
4/18/1994,0.272321,0.272321,0.261161,0.264509,0.22062,230294400
4/19/1994,0.265625,0.267857,0.254464,0.258929,0.215966,166252800
4/20/1994,0.261161,0.267857,0.25,0.252232,0.21038,281848000
4/21/1994,0.254464,0.272321,0.241071,0.264509,0.22062,410536000
4/22/1994,0.279018,0.285714,0.254464,0.265625,0.221551,697827200
4/25/1994,0.265625,0.276786,0.263393,0.276786,0.23086,359240000
4/26/1994,0.28125,0.28125,0.276786,0.279018,0.232722,164225600
4/28/1994,0.276786,0.279018,0.265625,0.270089,0.225275,100475200
4/29/1994,0.267857,0.272321,0.265625,0.267857,0.223413,94785600
5/2/1994,0.267857,0.279018,0.267857,0.276786,0.23086,123222400
5/3/1994,0.276786,0.279018,0.263393,0.270089,0.225275,132899200
5/4/1994,0.276786,0.296875,0.272321,0.294643,0.245755,364156800
5/5/1994,0.296875,0.301339,0.287946,0.293527,0.244824,288332800
5/6/1994,0.287946,0.292411,0.279018,0.288504,0.240634,187779200
5/9/1994,0.287946,0.290179,0.274554,0.279018,0.232722,140470400
5/10/1994,0.283482,0.285714,0.276786,0.276786,0.23086,146843200
5/11/1994,0.276786,0.28125,0.265625,0.270089,0.225275,145521600
5/12/1994,0.272321,0.274554,0.263393,0.265067,0.221086,107105600
5/13/1994,0.265625,0.272321,0.261161,0.267857,0.223413,92612800
5/16/1994,0.267857,0.272321,0.263393,0.263393,0.21969,135385600
5/17/1994,0.265625,0.265625,0.256696,0.262277,0.218759,180107200
5/18/1994,0.265625,0.274554,0.261161,0.273438,0.228068,123860800
5/19/1994,0.274554,0.290179,0.272321,0.28683,0.239238,273582400
5/20/1994,0.283482,0.287946,0.276786,0.277344,0.231326,98145600
5/23/1994,0.276786,0.279018,0.267857,0.272321,0.227136,119952000
5/24/1994,0.276786,0.279018,0.270089,0.274554,0.228999,126448000
5/25/1994,0.270089,0.283482,0.267857,0.279018,0.232722,136113600
5/26/1994,0.28125,0.28125,0.270089,0.272321,0.227136,73035200
5/27/1994,0.270089,0.274554,0.263393,0.267299,0.223828,108684800
5/31/1994,0.263393,0.263393,0.254464,0.261161,0.218688,257398400
6/1/1994,0.254464,0.25558,0.248884,0.252232,0.211211,385761600
6/2/1994,0.253348,0.254464,0.242188,0.24442,0.20467,384921600
6/3/1994,0.242188,0.25,0.238839,0.246652,0.206539,353684800
6/6/1994,0.245536,0.247768,0.241071,0.24442,0.20467,126033600
6/7/1994,0.243304,0.247768,0.243304,0.245536,0.205604,140246400
6/8/1994,0.245536,0.246652,0.232143,0.233259,0.195324,274164800
6/9/1994,0.228795,0.241071,0.227679,0.241071,0.201865,293529600
6/10/1994,0.242188,0.24442,0.235491,0.236607,0.198127,142732800
6/13/1994,0.235491,0.242746,0.235491,0.241071,0.201865,92904000
6/14/1994,0.243304,0.24442,0.237723,0.241629,0.202333,154358400
6/15/1994,0.241071,0.25,0.239955,0.248326,0.20794,159476800
6/16/1994,0.247768,0.247768,0.233259,0.235491,0.197193,218220800
6/17/1994,0.232143,0.238839,0.231027,0.236607,0.198127,224492800
6/20/1994,0.234375,0.243304,0.232143,0.242188,0.202801,199897600
6/21/1994,0.239955,0.243304,0.229911,0.232143,0.194389,243275200
6/22/1994,0.234375,0.238839,0.232143,0.234375,0.196258,113859200
6/23/1994,0.234375,0.234375,0.222098,0.22433,0.187847,203896000
6/24/1994,0.22433,0.233259,0.220982,0.228655,0.191469,292857600
6/27/1994,0.225446,0.234375,0.219866,0.234375,0.196258,255953600
6/28/1994,0.234375,0.242188,0.228795,0.238839,0.199996,174227200
6/29/1994,0.238839,0.242188,0.231027,0.233259,0.195324,135564800
6/30/1994,0.234375,0.239955,0.234375,0.236607,0.198127,101729600
7/1/1994,0.235491,0.236607,0.226563,0.229911,0.19252,179278400
7/5/1994,0.228795,0.238839,0.228795,0.236607,0.198127,85848000
7/6/1994,0.234375,0.236607,0.232143,0.233259,0.195324,97384000
7/7/1994,0.231027,0.241071,0.227679,0.239397,0.200464,170150400
7/8/1994,0.236607,0.246652,0.236607,0.241629,0.202333,208230400
7/11/1994,0.242188,0.24442,0.237723,0.241071,0.201865,106422400
7/12/1994,0.241071,0.253906,0.235491,0.253348,0.212146,242312000
7/13/1994,0.254464,0.270089,0.254464,0.265067,0.221959,450262400
7/14/1994,0.264509,0.265625,0.252232,0.25558,0.214015,180667200
7/15/1994,0.252093,0.25558,0.245536,0.252232,0.211211,94964800
7/18/1994,0.251116,0.258929,0.25,0.253348,0.212146,76428800
7/19/1994,0.25558,0.256696,0.24442,0.24721,0.207006,116368000
7/20/1994,0.24442,0.246652,0.235491,0.237723,0.199062,217369600
7/21/1994,0.237723,0.254464,0.236607,0.25,0.209342,289475200
7/22/1994,0.282366,0.285435,0.267857,0.276786,0.231772,786576000
7/25/1994,0.277902,0.284598,0.274554,0.282924,0.236912,422654400
7/26/1994,0.283482,0.285714,0.277902,0.280134,0.234575,188809600
7/27/1994,0.279018,0.280134,0.273438,0.277344,0.232239,133784000
7/28/1994,0.276786,0.28683,0.27567,0.284598,0.238314,245313600
7/29/1994,0.284598,0.303571,0.284598,0.300781,0.251865,555766400
8/1/1994,0.300223,0.301339,0.292411,0.297991,0.249528,229275200
8/2/1994,0.299107,0.300223,0.289063,0.290737,0.243454,269561600
8/3/1994,0.292411,0.296875,0.28683,0.295759,0.247659,226844800
8/4/1994,0.295759,0.301339,0.295759,0.296875,0.248594,184755200
8/5/1994,0.293527,0.297991,0.293527,0.296875,0.248594,87012800
8/8/1994,0.295759,0.303571,0.294643,0.301339,0.252332,141276800
8/9/1994,0.299107,0.302455,0.295759,0.300223,0.251397,78601600
8/10/1994,0.300223,0.311384,0.296875,0.309152,0.258874,253568000
8/11/1994,0.305804,0.313616,0.302455,0.306362,0.256538,298088000
8/12/1994,0.30692,0.313616,0.302455,0.310268,0.259809,179648000
8/15/1994,0.310268,0.3125,0.305804,0.309152,0.259771,120075200
8/16/1994,0.30692,0.310268,0.303571,0.310268,0.260709,155736000
8/17/1994,0.311384,0.315848,0.309152,0.3125,0.262584,286182400
8/18/1994,0.310268,0.314732,0.308036,0.309152,0.259771,206259200
8/19/1994,0.310268,0.3125,0.305804,0.311384,0.261646,130547200
8/22/1994,0.310268,0.3125,0.309152,0.311384,0.261646,152420800
8/23/1994,0.311384,0.320313,0.310268,0.3125,0.262584,214446400
8/24/1994,0.310268,0.3125,0.30692,0.311384,0.261646,171584000
8/25/1994,0.305804,0.324777,0.305804,0.313058,0.263053,298793600
8/26/1994,0.314732,0.322545,0.314732,0.319196,0.268211,204198400
8/29/1994,0.319196,0.322545,0.314732,0.315848,0.265397,152107200
8/30/1994,0.314732,0.324777,0.313616,0.323661,0.271962,182078400
8/31/1994,0.321429,0.333705,0.319196,0.323103,0.271494,351836800
9/1/1994,0.315848,0.319196,0.309152,0.3125,0.262584,204288000
9/2/1994,0.314732,0.316964,0.3125,0.315848,0.265397,101304000
9/6/1994,0.314732,0.31808,0.3125,0.317522,0.266804,91425600
9/7/1994,0.31808,0.327009,0.315848,0.322545,0.271025,203896000
9/8/1994,0.321429,0.323661,0.31808,0.322545,0.271025,158838400
9/9/1994,0.319196,0.321429,0.315848,0.319196,0.268211,157236800
9/12/1994,0.31808,0.319196,0.315848,0.319196,0.268211,90540800
9/13/1994,0.319196,0.323661,0.31808,0.319754,0.268679,104227200
9/14/1994,0.31808,0.319196,0.3125,0.313616,0.263522,99086400
9/15/1994,0.313616,0.322545,0.313616,0.321429,0.270087,258955200
9/16/1994,0.320313,0.332589,0.316964,0.324777,0.2729,364145600
9/19/1994,0.324777,0.328125,0.316964,0.316964,0.266335,174350400
9/20/1994,0.313616,0.315848,0.30692,0.308594,0.259302,197254400
9/21/1994,0.308036,0.309152,0.301339,0.304688,0.25602,234841600
9/22/1994,0.305804,0.305804,0.300223,0.302455,0.254144,146238400
9/23/1994,0.302455,0.308036,0.302455,0.303013,0.254612,132876800
9/26/1994,0.302455,0.308036,0.300223,0.303013,0.254612,141702400
9/27/1994,0.301339,0.304688,0.297991,0.302455,0.254144,109088000
9/28/1994,0.303571,0.30692,0.300223,0.302455,0.254144,81267200
9/29/1994,0.301339,0.30692,0.297991,0.304688,0.25602,109379200
9/30/1994,0.304688,0.308036,0.300223,0.300781,0.252737,71702400
10/3/1994,0.300223,0.301339,0.290179,0.295759,0.248517,129595200
10/4/1994,0.296875,0.303571,0.294643,0.301339,0.253206,162388800
10/5/1994,0.300223,0.340402,0.297991,0.33817,0.284154,709800000
10/6/1994,0.333705,0.334682,0.321429,0.323661,0.271962,526915200
10/7/1994,0.322545,0.330915,0.316964,0.330357,0.277589,364392000
10/10/1994,0.331473,0.353795,0.330357,0.347098,0.291656,523409600
10/11/1994,0.36942,0.373884,0.351563,0.353795,0.297283,842307200
10/12/1994,0.353795,0.38058,0.34933,0.376116,0.316039,597318400
10/13/1994,0.38058,0.382813,0.362723,0.367188,0.308537,525302400
10/14/1994,0.370536,0.375,0.364955,0.367188,0.308537,176052800
10/17/1994,0.364955,0.370536,0.347098,0.354911,0.298221,303990400
10/18/1994,0.362723,0.371652,0.361607,0.368304,0.309475,468686400
10/19/1994,0.366071,0.376116,0.366071,0.368304,0.309475,351086400
10/20/1994,0.368304,0.373326,0.361607,0.366071,0.307598,218142400
10/21/1994,0.363839,0.381696,0.363839,0.38058,0.31979,322705600
10/24/1994,0.381696,0.385045,0.373884,0.377232,0.316976,204500800
10/25/1994,0.371652,0.38058,0.370536,0.38058,0.31979,301481600
10/26/1994,0.38058,0.3863,0.38058,0.386161,0.324479,196772800
10/27/1994,0.386161,0.390625,0.379464,0.381696,0.320727,159409600
10/28/1994,0.378348,0.382813,0.372768,0.376116,0.316039,273324800
10/31/1994,0.375,0.387277,0.370536,0.385603,0.32401,355902400
11/1/1994,0.382813,0.388253,0.378348,0.385045,0.323541,218097600
11/2/1994,0.385045,0.386161,0.36942,0.36942,0.310412,218747200
11/3/1994,0.372768,0.375,0.366071,0.370536,0.31135,110521600
11/4/1994,0.370536,0.371652,0.357143,0.360491,0.302909,192046400
11/7/1994,0.360491,0.368304,0.358259,0.363839,0.305723,113041600
11/8/1994,0.362723,0.38058,0.359375,0.377232,0.316976,348969600
11/9/1994,0.381696,0.383929,0.366071,0.371652,0.312288,406336000
11/10/1994,0.372768,0.373884,0.366071,0.368862,0.309943,152980800
11/11/1994,0.368304,0.370536,0.366071,0.367188,0.308537,62272000
11/14/1994,0.368304,0.381696,0.368304,0.379464,0.318852,139630400
11/15/1994,0.379464,0.383929,0.368304,0.36942,0.310412,167619200
11/16/1994,0.363839,0.371094,0.362723,0.365513,0.307129,187398400
11/17/1994,0.364955,0.366071,0.356027,0.357143,0.300096,150438400
11/18/1994,0.357143,0.361607,0.353795,0.357143,0.300999,147033600
11/21/1994,0.357143,0.359375,0.339286,0.340402,0.28689,202596800
11/22/1994,0.337054,0.34933,0.332589,0.333705,0.281245,224336000
11/23/1994,0.330357,0.33817,0.324777,0.329241,0.277483,327812800
11/25/1994,0.329241,0.337054,0.328125,0.337054,0.284068,84224000
11/28/1994,0.335938,0.341518,0.333147,0.337612,0.284538,138678400
11/29/1994,0.339286,0.34375,0.337054,0.341518,0.28783,144132800
11/30/1994,0.342634,0.351563,0.330357,0.332589,0.280305,312032000
12/1/1994,0.330357,0.335938,0.321429,0.323103,0.27231,309321600
12/2/1994,0.325893,0.328125,0.31808,0.326451,0.275132,172256000
12/5/1994,0.325893,0.333705,0.322545,0.332031,0.279835,180275200
12/6/1994,0.330357,0.342634,0.329241,0.335379,0.282656,238089600
12/7/1994,0.334821,0.337612,0.321987,0.327009,0.275602,137300800
12/8/1994,0.329241,0.330357,0.319196,0.320313,0.269959,169859200
12/9/1994,0.320313,0.324777,0.310268,0.323661,0.27278,260724800
12/12/1994,0.324777,0.328125,0.316964,0.325893,0.274662,224078400
12/13/1994,0.327009,0.329799,0.323661,0.324777,0.273721,119201600
12/14/1994,0.325893,0.340402,0.325893,0.33817,0.285009,311427200
12/15/1994,0.339286,0.342634,0.329241,0.331473,0.279364,227595200
12/16/1994,0.332589,0.337054,0.328125,0.332589,0.280305,179782400
12/19/1994,0.332589,0.351563,0.332589,0.34933,0.294414,332819200
12/20/1994,0.34933,0.350446,0.342634,0.34375,0.289711,175145600
12/21/1994,0.33817,0.34375,0.334821,0.342634,0.288771,157438400
12/22/1994,0.34375,0.347098,0.341518,0.344866,0.290652,133078400
12/23/1994,0.34375,0.351563,0.34375,0.347098,0.292533,93889600
12/27/1994,0.350446,0.354911,0.347098,0.34933,0.294414,81916800
12/28/1994,0.34933,0.350446,0.341518,0.34933,0.294414,89163200
12/29/1994,0.350446,0.356027,0.34933,0.352679,0.297237,121340800
12/30/1994,0.351563,0.356027,0.345982,0.348214,0.293474,73091200
1/3/1995,0.347098,0.347098,0.33817,0.342634,0.288771,103868800
1/4/1995,0.344866,0.353795,0.344866,0.351563,0.296296,158681600
1/5/1995,0.350446,0.351563,0.345982,0.347098,0.292533,73640000
1/6/1995,0.371652,0.385045,0.367188,0.375,0.316049,1076622400
1/9/1995,0.371652,0.373884,0.366071,0.367885,0.310052,274086400
1/10/1995,0.368304,0.392857,0.368304,0.390067,0.328747,614790400
1/11/1995,0.390625,0.429129,0.381138,0.417411,0.351793,873824000
1/12/1995,0.41183,0.414063,0.399554,0.405134,0.341446,551779200
1/13/1995,0.41183,0.41183,0.396205,0.40067,0.337683,351377600
1/16/1995,0.40067,0.404018,0.395089,0.397321,0.334861,188977600
1/17/1995,0.397321,0.40625,0.393973,0.401786,0.338624,330108800
1/18/1995,0.401786,0.407366,0.399554,0.407366,0.343327,127657600
1/19/1995,0.40625,0.410714,0.401786,0.409598,0.345208,314294400
1/20/1995,0.419643,0.419643,0.379464,0.38058,0.320751,1000361600
1/23/1995,0.373884,0.38058,0.366071,0.377232,0.31793,398540800
1/24/1995,0.377232,0.378348,0.36942,0.371652,0.313227,218097600
1/25/1995,0.352679,0.375,0.352679,0.365932,0.308406,517070400
1/26/1995,0.364955,0.370536,0.350446,0.352679,0.297237,246388800
1/27/1995,0.356027,0.360491,0.348214,0.356027,0.300058,298569600
1/30/1995,0.358259,0.361607,0.356027,0.358259,0.301939,230585600
1/31/1995,0.361607,0.364955,0.357143,0.360491,0.303821,212777600
2/1/1995,0.363839,0.363839,0.356027,0.358259,0.301939,158368000
2/2/1995,0.358259,0.373884,0.358259,0.371652,0.313227,203582400
2/3/1995,0.375,0.376116,0.360491,0.361607,0.304761,319211200
2/6/1995,0.363839,0.363839,0.352679,0.361607,0.304761,243028800
2/7/1995,0.360491,0.366071,0.357143,0.364397,0.307112,201600000
2/8/1995,0.366071,0.378348,0.364955,0.37779,0.3184,402864000
2/9/1995,0.376116,0.391741,0.376116,0.389509,0.328277,475395200
2/10/1995,0.389509,0.394531,0.387277,0.390625,0.329217,350963200
2/13/1995,0.388393,0.397321,0.386161,0.390625,0.330123,283371200
2/14/1995,0.390625,0.393973,0.38058,0.383371,0.323992,165614400
2/15/1995,0.386161,0.388393,0.379464,0.380022,0.321162,184475200
2/16/1995,0.385045,0.386161,0.38058,0.385603,0.325878,218780800
2/17/1995,0.382813,0.383929,0.379464,0.379464,0.32069,121788800
2/21/1995,0.38058,0.381696,0.364955,0.366071,0.309372,301582400
2/22/1995,0.362723,0.366071,0.358259,0.364397,0.307957,293417600
2/23/1995,0.367188,0.373884,0.357143,0.358817,0.303241,314708800
2/24/1995,0.358259,0.360491,0.34375,0.348214,0.29428,568814400
2/27/1995,0.341518,0.348214,0.340262,0.341518,0.288622,268811200
2/28/1995,0.34375,0.356027,0.339286,0.352679,0.298054,222969600
3/1/1995,0.354911,0.358259,0.351981,0.357143,0.301826,224448000
3/2/1995,0.358259,0.363839,0.354911,0.357143,0.301826,268744000
3/3/1995,0.354911,0.363281,0.352679,0.359375,0.303713,145768000
3/6/1995,0.354911,0.357143,0.352679,0.354911,0.29994,132720000
3/7/1995,0.356027,0.356027,0.341518,0.342076,0.289093,150785600
3/8/1995,0.345982,0.358259,0.337054,0.353237,0.298525,364873600
3/9/1995,0.356027,0.360491,0.351563,0.354911,0.29994,196683200
3/10/1995,0.353795,0.360491,0.351563,0.352679,0.298054,137412800
3/13/1995,0.353795,0.353795,0.339286,0.340402,0.287678,325752000
3/14/1995,0.341518,0.341518,0.308036,0.3125,0.264098,727865600
3/15/1995,0.316964,0.323661,0.311384,0.3125,0.264098,730968000
3/16/1995,0.314732,0.321429,0.3125,0.314732,0.265984,316736000
3/17/1995,0.316964,0.316964,0.311384,0.313616,0.265041,215644800
3/20/1995,0.313616,0.31808,0.3125,0.314732,0.265984,189884800
3/21/1995,0.316964,0.328125,0.314732,0.323661,0.27353,305368000
3/22/1995,0.323661,0.352679,0.323661,0.339844,0.287207,479147200
